MenuItemID,MenuItemQuantity,SaleID,TimeID,Total,BranchID
11,2,12005,22004,29.58,221
16,3,12005,22004,22.5,221
16,3,12005,22004,22.5,221
18,3,12005,22004,22.5,221
28,2,12005,22004,4.98,221
1,3,12006,22005,31.47,356
9,2,12006,22005,23.78,356
9,5,12006,22005,59.45,356
14,2,12006,22005,26.98,356
27,4,12006,22005,6.0,356
9,2,12007,22006,23.78,78
6,4,12008,22007,39.8,135
6,5,12008,22007,49.75,135
29,5,12008,22007,15.0,135
7,3,12009,22008,38.25,312
14,5,12009,22008,67.45,312
20,3,12009,22008,13.5,312
20,5,12009,22008,22.5,312
26,1,12009,22008,6.25,312
3,2,12010,22009,25.78,223
7,5,12011,22010,63.75,2
14,5,12011,22010,67.45,2
23,5,12011,22010,44.75,2
26,5,12011,22010,31.25,2
2,2,12012,22011,23.38,225
6,1,12012,22011,9.95,225
6,5,12012,22011,49.75,225
7,3,12012,22011,38.25,225
19,1,12012,22011,2.99,225
23,4,12013,22012,35.8,322
26,5,12013,22012,31.25,322
10,2,12014,22013,29.58,251
30,3,12015,22014,11.25,109
7,2,12016,22015,25.5,139
14,1,12016,22015,13.49,139
22,5,12016,22015,10.0,139
27,5,12016,22015,7.5,139
28,2,12016,22015,4.98,139
23,2,12017,22016,17.9,24
1,1,12018,22017,10.49,338
4,2,12019,22018,34.5,24
5,1,12019,22018,11.65,24
24,1,12019,22018,4.4,24
25,2,12019,22018,15.0,24
28,3,12019,22018,7.470000000000001,24
2,2,12020,22019,23.38,197
3,2,12020,22019,25.78,197
11,1,12020,22019,14.79,197
15,1,12020,22019,9.25,197
19,4,12020,22019,11.96,197
15,5,12021,22020,46.25,271
12,1,12022,22021,14.79,309
12,2,12022,22021,29.58,309
20,2,12022,22021,9.0,309
21,1,12022,22021,2.5,309
16,5,12023,22022,37.5,45
18,4,12023,22022,30.0,45
23,5,12023,22022,44.75,45
7,2,12024,22023,25.5,17
13,2,12024,22023,29.58,17
22,2,12024,22023,4.0,17
27,1,12024,22023,1.5,17
5,4,12025,22024,46.6,11
11,1,12025,22024,14.79,11
22,4,12025,22024,8.0,11
2,4,12026,22025,46.76,372
13,5,12026,22025,73.94999999999999,372
4,3,12027,22026,51.75,286
26,1,12028,22027,6.25,277
4,2,12029,22028,34.5,168
14,3,12029,22028,40.47,168
22,2,12029,22028,4.0,168
27,3,12029,22028,4.5,168
2,4,12030,22029,46.76,108
16,4,12030,22029,30.0,108
26,4,12030,22029,25.0,108
29,4,12030,22029,12.0,108
8,3,12031,22030,29.849999999999998,150
15,5,12031,22030,46.25,150
26,2,12031,22030,12.5,150
29,3,12031,22030,9.0,150
30,2,12031,22030,7.5,150
5,2,12032,22031,23.3,222
23,4,12032,22031,35.8,222
14,5,12033,22032,67.45,68
22,2,12033,22032,4.0,68
24,2,12033,22032,8.8,68
9,1,12034,22033,11.89,241
19,2,12034,22033,5.98,241
4,4,12035,22034,69.0,115
10,5,12035,22034,73.94999999999999,115
29,1,12035,22034,3.0,115
29,3,12035,22034,9.0,115
10,2,12036,22035,29.58,74
16,4,12036,22035,30.0,74
22,1,12036,22035,2.0,74
23,1,12036,22035,8.95,74
25,4,12036,22035,30.0,74
23,5,12037,22036,44.75,290
22,5,12038,22037,10.0,324
8,1,12039,22038,9.95,182
17,5,12039,22038,37.5,182
5,1,12040,22039,11.65,397
7,3,12040,22039,38.25,397
14,5,12040,22039,67.45,397
19,2,12040,22039,5.98,397
15,2,12041,22040,18.5,21
20,2,12041,22040,9.0,21
20,3,12041,22040,13.5,21
27,4,12041,22040,6.0,21
9,2,12042,22041,23.78,25
18,5,12042,22041,37.5,25
20,5,12042,22041,22.5,25
28,3,12042,22041,7.470000000000001,25
28,4,12042,22041,9.96,25
26,2,12043,22042,12.5,167
9,1,12044,22043,11.89,3
12,5,12044,22043,73.94999999999999,3
24,1,12044,22043,4.4,3
27,1,12044,22043,1.5,3
29,5,12044,22043,15.0,3
11,3,12045,22044,44.37,179
15,3,12045,22044,27.75,179
18,3,12045,22044,22.5,179
22,1,12045,22044,2.0,179
30,5,12045,22044,18.75,179
15,2,12046,22045,18.5,394
1,5,12047,22046,52.45,215
9,2,12047,22046,23.78,215
11,5,12047,22046,73.94999999999999,215
2,5,12048,22047,58.449999999999996,281
24,2,12048,22047,8.8,281
25,5,12048,22047,37.5,281
1,3,12049,22048,31.47,168
20,1,12049,22048,4.5,168
30,2,12049,22048,7.5,168
16,3,12050,22049,22.5,391
18,4,12050,22049,30.0,391
23,5,12050,22049,44.75,391
15,5,12051,22050,46.25,257
20,1,12051,22050,4.5,257
30,1,12051,22050,3.75,257
5,5,12052,22051,58.25,262
15,5,12052,22051,46.25,262
16,4,12052,22051,30.0,262
23,2,12052,22051,17.9,262
11,5,12053,22052,73.94999999999999,370
21,3,12053,22052,7.5,370
2,2,12054,22053,23.38,53
2,3,12054,22053,35.07,53
24,2,12054,22053,8.8,53
29,5,12054,22053,15.0,53
25,1,12055,22054,7.5,15
4,2,12056,22055,34.5,173
5,2,12056,22055,23.3,173
19,3,12056,22055,8.97,173
29,4,12056,22055,12.0,173
1,4,12057,22056,41.96,242
7,2,12057,22056,25.5,242
8,1,12057,22056,9.95,242
12,5,12057,22056,73.94999999999999,242
15,5,12058,22057,46.25,258
2,1,12059,22058,11.69,246
5,3,12059,22058,34.95,246
9,5,12059,22058,59.45,246
15,4,12059,22058,37.0,246
18,4,12059,22058,30.0,246
2,3,12060,22059,35.07,9
7,2,12060,22059,25.5,9
20,2,12060,22059,9.0,9
25,1,12060,22059,7.5,9
29,1,12060,22059,3.0,9
4,3,12061,22060,51.75,90
18,4,12061,22060,30.0,90
27,3,12061,22060,4.5,90
28,1,12061,22060,2.49,90
6,1,12062,22061,9.95,228
1,3,12063,22062,31.47,336
13,4,12063,22062,59.16,336
19,5,12063,22062,14.950000000000001,336
20,5,12063,22062,22.5,336
21,1,12063,22062,2.5,336
15,5,12064,22063,46.25,273
22,4,12064,22063,8.0,273
25,5,12064,22063,37.5,273
25,5,12064,22063,37.5,273
26,3,12064,22063,18.75,273
11,5,12065,22064,73.94999999999999,12
4,5,12066,22065,86.25,184
12,4,12066,22065,59.16,184
25,1,12066,22065,7.5,184
3,4,12067,22066,51.56,253
13,3,12067,22066,44.37,253
15,3,12067,22066,27.75,253
16,4,12067,22066,30.0,253
27,2,12067,22066,3.0,253
4,5,12068,22067,86.25,366
7,3,12068,22067,38.25,366
10,2,12068,22067,29.58,366
13,4,12068,22067,59.16,366
24,3,12069,22068,13.200000000000001,284
26,4,12069,22068,25.0,284
3,5,12070,22069,64.45,237
10,5,12070,22069,73.94999999999999,237
11,4,12070,22069,59.16,237
23,5,12070,22069,44.75,237
27,3,12070,22069,4.5,237
3,3,12071,22070,38.67,75
12,1,12071,22070,14.79,75
22,3,12071,22070,6.0,75
23,4,12071,22070,35.8,75
3,1,12072,22071,12.89,201
11,2,12072,22071,29.58,201
18,5,12072,22071,37.5,201
22,3,12072,22071,6.0,201
30,1,12072,22071,3.75,201
13,5,12073,22072,73.94999999999999,116
16,2,12073,22072,15.0,116
18,4,12073,22072,30.0,116
25,3,12073,22072,22.5,116
28,1,12073,22072,2.49,116
5,2,12074,22073,23.3,244
13,5,12074,22073,73.94999999999999,244
24,3,12074,22073,13.200000000000001,244
2,1,12075,22074,11.69,331
9,5,12075,22074,59.45,331
18,4,12075,22074,30.0,331
29,5,12075,22074,15.0,331
3,4,12076,22075,51.56,193
11,4,12076,22075,59.16,193
12,1,12076,22075,14.79,193
13,3,12076,22075,44.37,193
19,5,12076,22075,14.950000000000001,193
8,4,12077,22076,39.8,38
29,2,12078,22077,6.0,89
6,5,12079,22078,49.75,288
12,2,12079,22078,29.58,288
30,4,12079,22078,15.0,288
2,5,12080,22079,58.449999999999996,148
6,1,12080,22079,9.95,148
11,5,12080,22079,73.94999999999999,148
20,4,12080,22079,18.0,148
6,3,12081,22080,29.849999999999998,120
28,1,12082,22081,2.49,245
2,1,12083,22082,11.69,146
16,3,12083,22082,22.5,146
17,2,12083,22082,15.0,146
26,5,12083,22082,31.25,146
27,5,12083,22082,7.5,146
25,2,12084,22083,15.0,202
2,5,12085,22084,58.449999999999996,213
3,1,12085,22084,12.89,213
3,2,12085,22084,25.78,213
28,5,12086,22085,12.450000000000001,72
17,2,12087,22086,15.0,204
1,4,12088,22087,41.96,201
9,2,12088,22087,23.78,201
10,1,12088,22087,14.79,201
22,5,12088,22087,10.0,201
25,3,12089,22088,22.5,330
30,1,12089,22088,3.75,330
3,3,12090,22089,38.67,397
19,5,12090,22089,14.950000000000001,397
29,4,12090,22089,12.0,397
18,1,12091,22090,7.5,182
4,5,12092,22091,86.25,391
19,5,12092,22091,14.950000000000001,391
23,3,12092,22091,26.849999999999998,391
3,2,12093,22092,25.78,55
14,5,12093,22092,67.45,55
22,2,12093,22092,4.0,55
12,5,12094,22093,73.94999999999999,63
14,3,12094,22093,40.47,63
1,1,12095,22094,10.49,399
6,3,12095,22094,29.849999999999998,399
13,1,12095,22094,14.79,399
20,1,12095,22094,4.5,399
24,4,12095,22094,17.6,399
6,3,12096,22095,29.849999999999998,357
17,5,12096,22095,37.5,357
30,2,12096,22095,7.5,357
9,5,12097,22096,59.45,66
12,2,12097,22096,29.58,66
17,4,12097,22096,30.0,66
29,2,12097,22096,6.0,66
2,4,12098,22097,46.76,361
5,1,12098,22097,11.65,361
16,2,12098,22097,15.0,361
5,1,12099,22098,11.65,348
13,5,12099,22098,73.94999999999999,348
20,2,12099,22098,9.0,348
27,1,12099,22098,1.5,348
28,2,12100,22099,4.98,257
4,4,12101,22100,69.0,228
22,2,12101,22100,4.0,228
20,5,12102,22101,22.5,77
1,1,12103,22102,10.49,37
1,4,12103,22102,41.96,37
14,5,12103,22102,67.45,37
26,3,12103,22102,18.75,37
27,1,12103,22102,1.5,37
27,5,12104,22103,7.5,256
12,5,12105,22104,73.94999999999999,65
23,1,12105,22104,8.95,65
28,1,12105,22104,2.49,65
24,3,12106,22105,13.200000000000001,72
26,4,12106,22105,25.0,72
27,2,12106,22105,3.0,72
28,4,12106,22105,9.96,72
9,2,12107,22106,23.78,220
3,1,12108,22107,12.89,4
4,1,12108,22107,17.25,4
6,2,12108,22107,19.9,4
23,3,12108,22107,26.849999999999998,4
24,3,12108,22107,13.200000000000001,4
7,5,12109,22108,63.75,392
10,3,12109,22108,44.37,392
16,4,12109,22108,30.0,392
28,5,12109,22108,12.450000000000001,392
30,4,12109,22108,15.0,392
14,5,12110,22109,67.45,399
15,2,12110,22109,18.5,399
18,1,12110,22109,7.5,399
29,5,12110,22109,15.0,399
3,3,12111,22110,38.67,202
17,2,12111,22110,15.0,202
19,1,12111,22110,2.99,202
21,2,12111,22110,5.0,202
25,2,12111,22110,15.0,202
16,3,12112,22111,22.5,215
16,4,12112,22111,30.0,215
17,5,12113,22112,37.5,189
18,3,12113,22112,22.5,189
23,2,12113,22112,17.9,189
1,5,12114,22113,52.45,26
7,3,12114,22113,38.25,26
10,3,12114,22113,44.37,26
26,3,12114,22113,18.75,26
30,3,12114,22113,11.25,26
20,4,12115,22114,18.0,31
25,3,12116,22115,22.5,42
27,5,12116,22115,7.5,42
18,3,12117,22116,22.5,340
25,2,12117,22116,15.0,340
25,5,12117,22116,37.5,340
15,1,12118,22117,9.25,370
15,5,12118,22117,46.25,370
16,5,12118,22117,37.5,370
20,1,12118,22117,4.5,370
28,5,12118,22117,12.450000000000001,370
18,3,12119,22118,22.5,19
26,3,12119,22118,18.75,19
27,5,12119,22118,7.5,19
1,5,12120,22119,52.45,58
2,3,12120,22119,35.07,58
11,1,12120,22119,14.79,58
30,1,12120,22119,3.75,58
30,4,12120,22119,15.0,58
1,5,12121,22120,52.45,158
7,2,12121,22120,25.5,158
14,1,12121,22120,13.49,158
8,4,12122,22121,39.8,163
10,1,12123,22122,14.79,52
12,2,12123,22122,29.58,52
19,1,12123,22122,2.99,52
29,2,12123,22122,6.0,52
29,2,12123,22122,6.0,52
12,4,12124,22123,59.16,253
26,3,12124,22123,18.75,253
28,2,12124,22123,4.98,253
10,3,12125,22124,44.37,254
11,2,12125,22124,29.58,254
11,3,12125,22124,44.37,254
7,1,12126,22125,12.75,172
12,3,12126,22125,44.37,172
15,2,12126,22125,18.5,172
21,1,12126,22125,2.5,172
27,3,12127,22126,4.5,267
30,1,12127,22126,3.75,267
22,1,12128,22127,2.0,274
27,2,12128,22127,3.0,274
11,1,12129,22128,14.79,362
12,3,12129,22128,44.37,362
16,3,12130,22129,22.5,173
7,4,12131,22130,51.0,37
1,2,12132,22131,20.98,223
18,5,12132,22131,37.5,223
3,2,12133,22132,25.78,53
3,2,12133,22132,25.78,53
15,2,12133,22132,18.5,53
19,1,12133,22132,2.99,53
2,3,12134,22133,35.07,233
5,4,12134,22133,46.6,233
7,1,12134,22133,12.75,233
10,4,12134,22133,59.16,233
19,5,12134,22133,14.950000000000001,233
26,2,12135,22134,12.5,372
14,3,12136,22135,40.47,154
25,1,12136,22135,7.5,154
25,5,12136,22135,37.5,154
2,4,12137,22136,46.76,235
3,3,12137,22136,38.67,235
4,4,12137,22136,69.0,235
8,3,12137,22136,29.849999999999998,235
12,1,12137,22136,14.79,235
8,1,12138,22137,9.95,84
16,2,12138,22137,15.0,84
19,3,12139,22138,8.97,126
21,4,12139,22138,10.0,126
8,4,12140,22139,39.8,221
26,5,12140,22139,31.25,221
5,2,12141,22140,23.3,315
11,5,12141,22140,73.94999999999999,315
20,1,12141,22140,4.5,315
8,4,12142,22141,39.8,53
10,4,12142,22141,59.16,53
11,1,12142,22141,14.79,53
21,4,12142,22141,10.0,53
6,3,12143,22142,29.849999999999998,79
9,2,12143,22142,23.78,79
13,5,12143,22142,73.94999999999999,79
27,1,12143,22142,1.5,79
16,4,12144,22143,30.0,203
27,2,12144,22143,3.0,203
27,4,12144,22143,6.0,203
19,2,12145,22144,5.98,175
25,3,12145,22144,22.5,175
17,4,12146,22145,30.0,340
26,1,12146,22145,6.25,340
29,1,12146,22145,3.0,340
30,2,12146,22145,7.5,340
6,2,12147,22146,19.9,392
17,2,12147,22146,15.0,392
24,5,12147,22146,22.0,392
27,1,12147,22146,1.5,392
28,5,12147,22146,12.450000000000001,392
1,1,12148,22147,10.49,54
4,2,12148,22147,34.5,54
8,3,12148,22147,29.849999999999998,54
12,5,12148,22147,73.94999999999999,54
13,1,12148,22147,14.79,54
29,3,12149,22148,9.0,82
17,5,12150,22149,37.5,28
23,1,12150,22149,8.95,28
28,1,12150,22149,2.49,28
14,5,12151,22150,67.45,8
21,5,12151,22150,12.5,8
17,3,12152,22151,22.5,56
17,5,12153,22152,37.5,176
27,3,12153,22152,4.5,176
8,4,12154,22153,39.8,267
20,2,12154,22153,9.0,267
22,3,12154,22153,6.0,267
30,3,12154,22153,11.25,267
16,3,12155,22154,22.5,314
19,5,12155,22154,14.950000000000001,314
26,4,12155,22154,25.0,314
27,2,12155,22154,3.0,314
27,5,12155,22154,7.5,314
5,5,12156,22155,58.25,216
7,3,12156,22155,38.25,216
8,1,12156,22155,9.95,216
16,1,12156,22155,7.5,216
2,4,12157,22156,46.76,273
2,5,12157,22156,58.449999999999996,273
12,3,12157,22156,44.37,273
26,1,12157,22156,6.25,273
6,3,12158,22157,29.849999999999998,85
21,3,12158,22157,7.5,85
23,3,12158,22157,26.849999999999998,85
12,4,12159,22158,59.16,345
14,2,12159,22158,26.98,345
16,5,12159,22158,37.5,345
24,1,12159,22158,4.4,345
30,4,12160,22159,15.0,366
3,1,12161,22160,12.89,32
6,5,12161,22160,49.75,32
13,1,12161,22160,14.79,32
14,1,12161,22160,13.49,32
7,3,12162,22161,38.25,166
12,5,12162,22161,73.94999999999999,166
26,2,12162,22161,12.5,166
20,1,12163,22162,4.5,2
3,4,12164,22163,51.56,372
6,3,12164,22163,29.849999999999998,372
16,5,12164,22163,37.5,372
23,2,12164,22163,17.9,372
29,3,12164,22163,9.0,372
6,5,12165,22164,49.75,293
10,2,12165,22164,29.58,293
12,1,12165,22164,14.79,293
13,4,12165,22164,59.16,293
22,1,12165,22164,2.0,293
1,2,12166,22165,20.98,23
28,1,12166,22165,2.49,23
2,5,12167,22166,58.449999999999996,248
27,2,12167,22166,3.0,248
29,2,12167,22166,6.0,248
29,3,12167,22166,9.0,248
30,4,12167,22166,15.0,248
9,2,12168,22167,23.78,194
15,3,12168,22167,27.75,194
24,1,12168,22167,4.4,194
30,4,12168,22167,15.0,194
5,3,12169,22168,34.95,321
14,3,12169,22168,40.47,321
22,2,12169,22168,4.0,321
25,5,12169,22168,37.5,321
5,1,12170,22169,11.65,34
29,5,12170,22169,15.0,34
2,4,12171,22170,46.76,115
23,1,12171,22170,8.95,115
29,1,12171,22170,3.0,115
18,5,12172,22171,37.5,378
26,4,12172,22171,25.0,378
30,4,12172,22171,15.0,378
30,5,12172,22171,18.75,378
5,2,12173,22172,23.3,112
12,5,12173,22172,73.94999999999999,112
23,2,12173,22172,17.9,112
25,2,12173,22172,15.0,112
29,4,12174,22173,12.0,90
4,5,12175,22174,86.25,109
11,1,12175,22174,14.79,109
13,4,12175,22174,59.16,109
20,4,12175,22174,18.0,109
23,4,12175,22174,35.8,109
10,4,12176,22175,59.16,43
11,4,12176,22175,59.16,43
15,2,12176,22175,18.5,43
22,3,12176,22175,6.0,43
26,5,12176,22175,31.25,43
24,2,12177,22176,8.8,128
3,5,12178,22177,64.45,347
5,5,12178,22177,58.25,347
13,3,12178,22177,44.37,347
30,5,12178,22177,18.75,347
13,4,12179,22178,59.16,81
16,4,12179,22178,30.0,81
25,5,12179,22178,37.5,81
30,4,12179,22178,15.0,81
1,3,12180,22179,31.47,363
2,1,12180,22179,11.69,363
8,4,12180,22179,39.8,363
10,3,12180,22179,44.37,363
12,1,12180,22179,14.79,363
14,3,12181,22180,40.47,234
15,2,12181,22180,18.5,234
17,3,12182,22181,22.5,59
29,1,12183,22182,3.0,131
29,2,12183,22182,6.0,131
30,3,12183,22182,11.25,131
4,4,12184,22183,69.0,214
9,3,12184,22183,35.67,214
21,2,12184,22183,5.0,214
4,5,12185,22184,86.25,367
14,2,12185,22184,26.98,367
20,1,12185,22184,4.5,367
9,2,12186,22185,23.78,372
11,3,12186,22185,44.37,372
26,1,12187,22186,6.25,154
8,5,12188,22187,49.75,93
9,4,12188,22187,47.56,93
21,4,12188,22187,10.0,93
22,5,12188,22187,10.0,93
29,4,12188,22187,12.0,93
1,5,12189,22188,52.45,190
4,2,12189,22188,34.5,190
6,5,12189,22188,49.75,190
16,1,12189,22188,7.5,190
2,4,12190,22189,46.76,243
11,4,12190,22189,59.16,243
15,3,12190,22189,27.75,243
23,2,12190,22189,17.9,243
24,1,12190,22189,4.4,243
5,3,12191,22190,34.95,356
19,4,12192,22191,11.96,193
9,4,12193,22192,47.56,112
13,5,12193,22192,73.94999999999999,112
17,1,12193,22192,7.5,112
22,5,12193,22192,10.0,112
26,4,12194,22193,25.0,176
3,5,12195,22194,64.45,195
6,5,12195,22194,49.75,195
20,4,12195,22194,18.0,195
27,2,12195,22194,3.0,195
1,1,12196,22195,10.49,78
14,4,12196,22195,53.96,78
18,1,12196,22195,7.5,78
6,4,12197,22196,39.8,236
8,3,12197,22196,29.849999999999998,236
22,3,12197,22196,6.0,236
23,3,12197,22196,26.849999999999998,236
1,3,12198,22197,31.47,121
6,1,12198,22197,9.95,121
8,4,12198,22197,39.8,121
25,4,12198,22197,30.0,121
30,5,12198,22197,18.75,121
12,4,12199,22198,59.16,92
28,4,12199,22198,9.96,92
1,5,12200,22199,52.45,38
8,1,12200,22199,9.95,38
10,4,12200,22199,59.16,38
26,3,12200,22199,18.75,38
28,5,12200,22199,12.450000000000001,38
28,1,12201,22200,2.49,241
1,5,12202,22201,52.45,43
3,1,12202,22201,12.89,43
15,2,12202,22201,18.5,43
16,5,12202,22201,37.5,43
4,1,12203,22202,17.25,271
4,2,12203,22202,34.5,271
6,2,12203,22202,19.9,271
29,5,12204,22203,15.0,114
20,3,12205,22204,13.5,94
1,4,12206,22205,41.96,179
3,5,12206,22205,64.45,179
5,3,12206,22205,34.95,179
9,4,12206,22205,47.56,179
29,3,12206,22205,9.0,179
5,3,12207,22206,34.95,273
11,3,12207,22206,44.37,273
19,2,12207,22206,5.98,273
19,4,12207,22206,11.96,273
3,2,12208,22207,25.78,173
10,3,12209,22208,44.37,371
20,1,12209,22208,4.5,371
26,4,12209,22208,25.0,371
9,4,12210,22209,47.56,82
23,2,12210,22209,17.9,82
24,1,12210,22209,4.4,82
24,4,12210,22209,17.6,82
28,5,12210,22209,12.450000000000001,82
20,4,12211,22210,18.0,115
8,1,12212,22211,9.95,337
10,1,12212,22211,14.79,337
15,1,12212,22211,9.25,337
30,4,12212,22211,15.0,337
1,4,12213,22212,41.96,200
2,5,12213,22212,58.449999999999996,200
12,3,12213,22212,44.37,200
17,5,12213,22212,37.5,200
22,3,12214,22213,6.0,324
27,5,12214,22213,7.5,324
9,3,12215,22214,35.67,399
13,2,12215,22214,29.58,399
20,1,12215,22214,4.5,399
25,4,12215,22214,30.0,399
27,4,12215,22214,6.0,399
2,5,12216,22215,58.449999999999996,89
3,1,12216,22215,12.89,89
22,1,12216,22215,2.0,89
30,2,12216,22215,7.5,89
1,5,12217,22216,52.45,276
14,5,12217,22216,67.45,276
14,5,12217,22216,67.45,276
21,2,12217,22216,5.0,276
1,4,12218,22217,41.96,188
15,4,12218,22217,37.0,188
15,5,12218,22217,46.25,188
16,5,12218,22217,37.5,188
28,3,12218,22217,7.470000000000001,188
13,3,12219,22218,44.37,382
14,4,12219,22218,53.96,382
21,1,12219,22218,2.5,382
30,2,12220,22219,7.5,281
6,4,12221,22220,39.8,54
17,3,12221,22220,22.5,54
25,2,12221,22220,15.0,54
8,4,12222,22221,39.8,396
13,1,12222,22221,14.79,396
13,5,12222,22221,73.94999999999999,396
18,4,12222,22221,30.0,396
14,3,12223,22222,40.47,320
15,5,12223,22222,46.25,320
22,5,12223,22222,10.0,320
2,2,12224,22223,23.38,213
11,3,12224,22223,44.37,213
12,3,12224,22223,44.37,213
17,1,12224,22223,7.5,213
19,1,12224,22223,2.99,213
2,1,12225,22224,11.69,13
7,3,12225,22224,38.25,13
10,5,12225,22224,73.94999999999999,13
13,2,12225,22224,29.58,13
19,3,12225,22224,8.97,13
1,1,12226,22225,10.49,90
4,4,12226,22225,69.0,90
14,1,12226,22225,13.49,90
11,3,12227,22226,44.37,286
12,4,12227,22226,59.16,286
18,3,12227,22226,22.5,286
26,4,12227,22226,25.0,286
8,2,12228,22227,19.9,172
16,1,12228,22227,7.5,172
29,5,12228,22227,15.0,172
30,3,12228,22227,11.25,172
8,4,12229,22228,39.8,335
12,5,12229,22228,73.94999999999999,335
14,1,12229,22228,13.49,335
29,5,12229,22228,15.0,335
2,3,12230,22229,35.07,22
16,5,12230,22229,37.5,22
18,2,12230,22229,15.0,22
11,5,12231,22230,73.94999999999999,302
21,5,12231,22230,12.5,302
23,1,12231,22230,8.95,302
5,5,12232,22231,58.25,345
12,2,12232,22231,29.58,345
18,2,12232,22231,15.0,345
25,3,12232,22231,22.5,345
10,5,12233,22232,73.94999999999999,138
19,1,12233,22232,2.99,138
21,1,12233,22232,2.5,138
2,1,12234,22233,11.69,177
10,5,12234,22233,73.94999999999999,177
18,1,12234,22233,7.5,177
25,4,12234,22233,30.0,177
26,3,12234,22233,18.75,177
1,4,12235,22234,41.96,65
17,5,12235,22234,37.5,65
19,5,12235,22234,14.950000000000001,65
22,4,12235,22234,8.0,65
24,4,12235,22234,17.6,65
28,1,12236,22235,2.49,68
1,3,12237,22236,31.47,25
5,1,12237,22236,11.65,25
20,1,12237,22236,4.5,25
21,4,12237,22236,10.0,25
5,4,12238,22237,46.6,145
16,1,12238,22237,7.5,145
16,2,12238,22237,15.0,145
2,3,12239,22238,35.07,372
5,3,12239,22238,34.95,372
6,1,12239,22238,9.95,372
16,3,12239,22238,22.5,372
22,5,12239,22238,10.0,372
11,3,12240,22239,44.37,341
15,1,12240,22239,9.25,341
22,3,12240,22239,6.0,341
28,1,12240,22239,2.49,341
7,4,12241,22240,51.0,180
8,1,12241,22240,9.95,180
12,2,12241,22240,29.58,180
13,5,12241,22240,73.94999999999999,180
24,3,12241,22240,13.200000000000001,180
14,2,12242,22241,26.98,89
17,5,12242,22241,37.5,89
23,2,12242,22241,17.9,89
1,5,12243,22242,52.45,177
8,1,12243,22242,9.95,177
8,2,12243,22242,19.9,177
25,4,12243,22242,30.0,177
10,4,12244,22243,59.16,170
15,3,12244,22243,27.75,170
20,3,12244,22243,13.5,170
24,3,12244,22243,13.200000000000001,170
25,4,12244,22243,30.0,170
5,4,12245,22244,46.6,254
12,2,12245,22244,29.58,254
14,5,12245,22244,67.45,254
4,4,12246,22245,69.0,87
18,5,12246,22245,37.5,87
3,1,12247,22246,12.89,195
11,1,12247,22246,14.79,195
19,2,12247,22246,5.98,195
25,1,12247,22246,7.5,195
8,3,12248,22247,29.849999999999998,388
19,3,12248,22247,8.97,388
29,3,12248,22247,9.0,388
30,2,12248,22247,7.5,388
30,5,12248,22247,18.75,388
14,4,12249,22248,53.96,294
25,3,12249,22248,22.5,294
28,1,12250,22249,2.49,239
6,5,12251,22250,49.75,362
4,5,12252,22251,86.25,111
24,1,12252,22251,4.4,111
24,1,12252,22251,4.4,111
25,5,12252,22251,37.5,111
1,3,12253,22252,31.47,331
3,1,12253,22252,12.89,331
18,1,12253,22252,7.5,331
1,5,12254,22253,52.45,116
6,4,12254,22253,39.8,116
12,4,12254,22253,59.16,116
21,3,12254,22253,7.5,116
14,2,12255,22254,26.98,368
28,1,12255,22254,2.49,368
1,2,12256,22255,20.98,66
16,3,12256,22255,22.5,66
17,3,12256,22255,22.5,66
21,2,12256,22255,5.0,66
6,2,12257,22256,19.9,146
12,3,12257,22256,44.37,146
23,3,12257,22256,26.849999999999998,146
6,2,12258,22257,19.9,102
22,4,12258,22257,8.0,102
29,3,12258,22257,9.0,102
30,1,12258,22257,3.75,102
30,4,12258,22257,15.0,102
1,5,12259,22258,52.45,317
3,3,12259,22258,38.67,317
6,5,12259,22258,49.75,317
21,5,12259,22258,12.5,317
3,4,12260,22259,51.56,262
9,5,12260,22259,59.45,262
18,4,12260,22259,30.0,262
23,4,12261,22260,35.8,183
16,5,12262,22261,37.5,73
18,4,12262,22261,30.0,73
25,5,12262,22261,37.5,73
1,1,12263,22262,10.49,33
3,4,12263,22262,51.56,33
10,2,12263,22262,29.58,33
24,2,12263,22262,8.8,33
24,5,12263,22262,22.0,33
2,4,12264,22263,46.76,241
14,1,12264,22263,13.49,241
16,1,12264,22263,7.5,241
18,3,12264,22263,22.5,241
1,4,12265,22264,41.96,312
4,5,12265,22264,86.25,312
17,4,12265,22264,30.0,312
20,4,12265,22264,18.0,312
24,1,12265,22264,4.4,312
29,1,12266,22265,3.0,256
4,2,12267,22266,34.5,261
7,2,12267,22266,25.5,261
18,1,12267,22266,7.5,261
18,4,12267,22266,30.0,261
18,2,12268,22267,15.0,274
27,2,12268,22267,3.0,274
30,2,12268,22267,7.5,274
8,2,12269,22268,19.9,289
16,3,12269,22268,22.5,289
7,3,12270,22269,38.25,78
13,4,12270,22269,59.16,78
24,5,12270,22269,22.0,78
2,5,12271,22270,58.449999999999996,239
3,5,12271,22270,64.45,239
24,4,12271,22270,17.6,239
3,4,12272,22271,51.56,79
18,1,12273,22272,7.5,231
19,3,12273,22272,8.97,231
6,2,12274,22273,19.9,117
21,5,12274,22273,12.5,117
29,2,12274,22273,6.0,117
5,5,12275,22274,58.25,309
1,2,12276,22275,20.98,386
21,2,12276,22275,5.0,386
23,1,12276,22275,8.95,386
2,2,12277,22276,23.38,381
12,5,12277,22276,73.94999999999999,381
