,PurchaseID,ProductID,SupplierID,TimeID,BranchID,UnitQuantity,UnitPrice,UnitTotal
23728,5892,26,7,5892,199,14,98.89,1384.46
23729,5893,25,7,5893,209,8,76.67,613.36
23730,5893,17,3,5893,209,8,67.87,542.96
23731,5893,29,10,5893,209,20,105.5,2110.0
23732,5893,13,2,5893,209,17,1.75,29.75
23733,5893,18,3,5893,209,8,123.4,987.2
23734,5893,16,2,5893,209,14,45.0,630.0
23735,5893,17,3,5893,209,12,67.87,814.44
23736,5894,27,8,5894,195,4,245.54,982.16
23737,5895,14,2,5895,355,21,23.45,492.45
23738,5895,5,1,5895,355,6,0.75,4.5
23739,5895,25,7,5895,355,12,76.67,920.04
23740,5895,1,1,5895,355,8,3.75,30.0
23741,5895,12,2,5895,355,16,13.56,216.96
23742,5896,28,9,5896,205,10,225.53,2255.3
23743,5896,4,1,5896,205,22,0.75,16.5
23744,5896,25,7,5896,205,17,76.67,1303.39
23745,5897,13,2,5897,102,14,1.75,24.5
23746,5897,5,1,5897,102,16,0.75,12.0
23747,5897,10,2,5897,102,4,12.34,49.36
23748,5897,16,2,5897,102,7,45.0,315.0
23749,5897,10,2,5897,102,24,12.34,296.15999999999997
23750,5897,4,1,5897,102,21,0.75,15.75
23751,5898,2,1,5898,200,22,2.3,50.599999999999994
23752,5898,23,5,5898,200,8,43.34,346.72
23753,5899,22,5,5899,158,21,45.24,950.0400000000001
23754,5899,7,1,5899,158,18,1.75,31.5
23755,5899,24,6,5899,158,1,89.67,89.67
23756,5899,12,2,5899,158,2,13.56,27.12
23757,5899,7,1,5899,158,5,1.75,8.75
23758,5899,5,1,5899,158,18,0.75,13.5
23759,5900,6,1,5900,12,11,3.25,35.75
23760,5900,14,2,5900,12,13,23.45,304.84999999999997
23761,5900,2,1,5900,12,25,2.3,57.49999999999999
23762,5901,2,1,5901,257,5,2.3,11.5
23763,5901,24,6,5901,257,21,89.67,1883.07
23764,5901,12,2,5901,257,16,13.56,216.96
23765,5901,24,6,5901,257,22,89.67,1972.74
23766,5901,5,1,5901,257,17,0.75,12.75
23767,5901,6,1,5901,257,20,3.25,65.0
23768,5902,12,2,5902,167,21,13.56,284.76
23769,5902,21,4,5902,167,18,175.56,3160.08
23770,5902,27,8,5902,167,22,245.54,5401.88
23771,5902,28,9,5902,167,20,225.53,4510.6
23772,5902,18,3,5902,167,10,123.4,1234.0
23773,5902,3,1,5902,167,23,6.0,138.0
23774,5903,22,5,5903,311,12,45.24,542.88
23775,5903,25,7,5903,311,24,76.67,1840.08
23776,5903,21,4,5903,311,18,175.56,3160.08
23777,5903,26,7,5903,311,4,98.89,395.56
23778,5904,21,4,5904,41,7,175.56,1228.92
23779,5904,25,7,5904,41,4,76.67,306.68
23780,5904,25,7,5904,41,23,76.67,1763.41
23781,5905,29,10,5905,268,9,105.5,949.5
23782,5906,16,2,5906,299,15,45.0,675.0
23783,5906,24,6,5906,299,5,89.67,448.35
23784,5907,19,4,5907,375,17,145.34,2470.78
23785,5907,2,1,5907,375,2,2.3,4.6
23786,5908,29,10,5908,5,7,105.5,738.5
23787,5909,2,1,5909,344,12,2.3,27.599999999999998
23788,5910,21,4,5910,329,12,175.56,2106.7200000000003
23789,5910,23,5,5910,329,18,43.34,780.1200000000001
23790,5910,30,10,5910,329,3,85.5,256.5
23791,5910,29,10,5910,329,14,105.5,1477.0
23792,5911,30,10,5911,222,2,85.5,171.0
23793,5911,2,1,5911,222,17,2.3,39.099999999999994
23794,5911,10,2,5911,222,19,12.34,234.46
23795,5911,15,2,5911,222,15,23.45,351.75
23796,5911,15,2,5911,222,12,23.45,281.4
23797,5911,19,4,5911,222,12,145.34,1744.08
23798,5911,26,7,5911,222,22,98.89,2175.58
23799,5912,1,1,5912,63,13,3.75,48.75
23800,5912,30,10,5912,63,5,85.5,427.5
23801,5912,24,6,5912,63,8,89.67,717.36
23802,5913,5,1,5913,247,18,0.75,13.5
23803,5913,6,1,5913,247,5,3.25,16.25
23804,5913,23,5,5913,247,5,43.34,216.70000000000002
23805,5913,28,9,5913,247,18,225.53,4059.54
23806,5914,29,10,5914,64,17,105.5,1793.5
23807,5914,30,10,5914,64,5,85.5,427.5
23808,5914,8,1,5914,64,15,2.54,38.1
23809,5914,13,2,5914,64,19,1.75,33.25
23810,5915,9,1,5915,374,24,3.67,88.08
23811,5916,26,7,5916,95,24,98.89,2373.36
23812,5916,4,1,5916,95,5,0.75,3.75
23813,5916,18,3,5916,95,7,123.4,863.8000000000001
23814,5916,30,10,5916,95,12,85.5,1026.0
23815,5916,15,2,5916,95,6,23.45,140.7
23816,5916,21,4,5916,95,7,175.56,1228.92
23817,5917,22,5,5917,212,4,45.24,180.96
23818,5917,14,2,5917,212,4,23.45,93.8
23819,5917,18,3,5917,212,1,123.4,123.4
23820,5917,30,10,5917,212,7,85.5,598.5
23821,5917,8,1,5917,212,13,2.54,33.02
23822,5918,11,2,5918,389,16,9.98,159.68
23823,5918,20,4,5918,389,17,111.87,1901.79
23824,5919,8,1,5919,115,12,2.54,30.48
23825,5919,9,1,5919,115,20,3.67,73.4
23826,5919,23,5,5919,115,24,43.34,1040.16
23827,5919,22,5,5919,115,20,45.24,904.8000000000001
23828,5919,27,8,5919,115,14,245.54,3437.56
23829,5919,22,5,5919,115,20,45.24,904.8000000000001
23830,5920,19,4,5920,142,13,145.34,1889.42
23831,5920,6,1,5920,142,14,3.25,45.5
23832,5920,17,3,5920,142,24,67.87,1628.88
23833,5921,22,5,5921,302,17,45.24,769.08
23834,5922,26,7,5922,36,3,98.89,296.67
23835,5922,19,4,5922,36,20,145.34,2906.8
23836,5922,22,5,5922,36,6,45.24,271.44
23837,5922,6,1,5922,36,5,3.25,16.25
23838,5922,18,3,5922,36,10,123.4,1234.0
23839,5922,11,2,5922,36,1,9.98,9.98
23840,5923,3,1,5923,215,6,6.0,36.0
23841,5923,21,4,5923,215,10,175.56,1755.6
23842,5923,5,1,5923,215,8,0.75,6.0
23843,5923,9,1,5923,215,6,3.67,22.02
23844,5923,2,1,5923,215,15,2.3,34.5
23845,5924,1,1,5924,3,9,3.75,33.75
23846,5924,27,8,5924,3,18,245.54,4419.72
23847,5925,28,9,5925,262,17,225.53,3834.01
23848,5925,26,7,5925,262,10,98.89,988.9
23849,5926,17,3,5926,170,20,67.87,1357.4
23850,5926,22,5,5926,170,16,45.24,723.84
23851,5926,26,7,5926,170,9,98.89,890.01
23852,5926,9,1,5926,170,13,3.67,47.71
23853,5926,29,10,5926,170,21,105.5,2215.5
23854,5926,18,3,5926,170,18,123.4,2221.2000000000003
23855,5927,3,1,5927,200,22,6.0,132.0
23856,5928,9,1,5928,315,20,3.67,73.4
23857,5928,16,2,5928,315,1,45.0,45.0
23858,5928,2,1,5928,315,22,2.3,50.599999999999994
23859,5928,8,1,5928,315,15,2.54,38.1
23860,5929,15,2,5929,312,21,23.45,492.45
23861,5929,23,5,5929,312,22,43.34,953.48
23862,5929,15,2,5929,312,2,23.45,46.9
23863,5929,21,4,5929,312,24,175.56,4213.4400000000005
23864,5930,10,2,5930,275,25,12.34,308.5
23865,5930,27,8,5930,275,21,245.54,5156.34
23866,5930,21,4,5930,275,7,175.56,1228.92
23867,5930,4,1,5930,275,1,0.75,0.75
23868,5930,14,2,5930,275,14,23.45,328.3
23869,5930,1,1,5930,275,14,3.75,52.5
23870,5930,4,1,5930,275,6,0.75,4.5
23871,5931,13,2,5931,374,20,1.75,35.0
23872,5931,29,10,5931,374,3,105.5,316.5
23873,5931,30,10,5931,374,9,85.5,769.5
23874,5932,29,10,5932,327,17,105.5,1793.5
23875,5932,6,1,5932,327,11,3.25,35.75
23876,5933,20,4,5933,378,7,111.87,783.09
23877,5933,15,2,5933,378,23,23.45,539.35
23878,5933,9,1,5933,378,20,3.67,73.4
23879,5933,5,1,5933,378,8,0.75,6.0
23880,5933,12,2,5933,378,21,13.56,284.76
23881,5934,26,7,5934,308,7,98.89,692.23
23882,5934,5,1,5934,308,14,0.75,10.5
23883,5935,20,4,5935,329,4,111.87,447.48
23884,5935,22,5,5935,329,8,45.24,361.92
23885,5935,6,1,5935,329,22,3.25,71.5
23886,5935,24,6,5935,329,15,89.67,1345.05
23887,5936,9,1,5936,361,10,3.67,36.7
23888,5936,20,4,5936,361,20,111.87,2237.4
23889,5936,7,1,5936,361,23,1.75,40.25
23890,5937,6,1,5937,150,18,3.25,58.5
23891,5937,26,7,5937,150,12,98.89,1186.68
23892,5937,14,2,5937,150,22,23.45,515.9
23893,5937,26,7,5937,150,1,98.89,98.89
23894,5937,11,2,5937,150,20,9.98,199.60000000000002
23895,5938,21,4,5938,283,10,175.56,1755.6
23896,5938,14,2,5938,283,21,23.45,492.45
23897,5938,28,9,5938,283,18,225.53,4059.54
23898,5939,3,1,5939,5,18,6.0,108.0
23899,5940,9,1,5940,217,14,3.67,51.379999999999995
23900,5940,8,1,5940,217,13,2.54,33.02
23901,5940,16,2,5940,217,10,45.0,450.0
23902,5940,7,1,5940,217,23,1.75,40.25
23903,5940,9,1,5940,217,20,3.67,73.4
23904,5940,20,4,5940,217,16,111.87,1789.92
23905,5941,20,4,5941,80,7,111.87,783.09
23906,5941,20,4,5941,80,7,111.87,783.09
23907,5941,3,1,5941,80,17,6.0,102.0
23908,5942,13,2,5942,17,3,1.75,5.25
23909,5942,28,9,5942,17,21,225.53,4736.13
23910,5942,15,2,5942,17,5,23.45,117.25
23911,5942,11,2,5942,17,22,9.98,219.56
23912,5942,13,2,5942,17,16,1.75,28.0
23913,5942,22,5,5942,17,10,45.24,452.40000000000003
23914,5942,11,2,5942,17,1,9.98,9.98
23915,5943,29,10,5943,57,20,105.5,2110.0
23916,5943,27,8,5943,57,21,245.54,5156.34
23917,5943,30,10,5943,57,19,85.5,1624.5
23918,5944,25,7,5944,219,17,76.67,1303.39
23919,5944,28,9,5944,219,20,225.53,4510.6
23920,5944,14,2,5944,219,25,23.45,586.25
23921,5945,16,2,5945,203,9,45.0,405.0
23922,5945,26,7,5945,203,20,98.89,1977.8
23923,5946,14,2,5946,212,8,23.45,187.6
23924,5946,17,3,5946,212,8,67.87,542.96
23925,5946,12,2,5946,212,23,13.56,311.88
23926,5947,10,2,5947,307,24,12.34,296.15999999999997
23927,5947,9,1,5947,307,7,3.67,25.689999999999998
23928,5947,16,2,5947,307,19,45.0,855.0
23929,5947,11,2,5947,307,4,9.98,39.92
23930,5947,13,2,5947,307,11,1.75,19.25
23931,5947,7,1,5947,307,25,1.75,43.75
23932,5947,27,8,5947,307,8,245.54,1964.32
23933,5948,9,1,5948,130,6,3.67,22.02
23934,5948,21,4,5948,130,5,175.56,877.8
23935,5948,21,4,5948,130,5,175.56,877.8
23936,5948,28,9,5948,130,25,225.53,5638.25
23937,5948,6,1,5948,130,3,3.25,9.75
23938,5948,3,1,5948,130,15,6.0,90.0
23939,5948,22,5,5948,130,1,45.24,45.24
23940,5949,26,7,5949,59,11,98.89,1087.79
23941,5949,9,1,5949,59,6,3.67,22.02
23942,5950,24,6,5950,93,2,89.67,179.34
23943,5950,28,9,5950,93,14,225.53,3157.42
23944,5950,8,1,5950,93,1,2.54,2.54
23945,5950,6,1,5950,93,20,3.25,65.0
23946,5950,18,3,5950,93,1,123.4,123.4
23947,5950,11,2,5950,93,5,9.98,49.900000000000006
23948,5950,3,1,5950,93,25,6.0,150.0
23949,5951,18,3,5951,138,8,123.4,987.2
23950,5951,7,1,5951,138,7,1.75,12.25
23951,5951,17,3,5951,138,16,67.87,1085.92
23952,5951,13,2,5951,138,25,1.75,43.75
23953,5951,26,7,5951,138,18,98.89,1780.02
23954,5951,14,2,5951,138,23,23.45,539.35
23955,5952,28,9,5952,45,18,225.53,4059.54
23956,5952,7,1,5952,45,1,1.75,1.75
23957,5952,13,2,5952,45,15,1.75,26.25
23958,5952,5,1,5952,45,10,0.75,7.5
23959,5953,28,9,5953,213,19,225.53,4285.07
23960,5954,17,3,5954,272,3,67.87,203.61
23961,5954,15,2,5954,272,7,23.45,164.15
23962,5954,10,2,5954,272,17,12.34,209.78
23963,5954,25,7,5954,272,10,76.67,766.7
23964,5954,10,2,5954,272,15,12.34,185.1
23965,5954,11,2,5954,272,8,9.98,79.84
23966,5954,1,1,5954,272,1,3.75,3.75
23967,5955,3,1,5955,43,10,6.0,60.0
23968,5955,17,3,5955,43,20,67.87,1357.4
23969,5955,23,5,5955,43,1,43.34,43.34
23970,5955,5,1,5955,43,12,0.75,9.0
23971,5955,20,4,5955,43,15,111.87,1678.0500000000002
23972,5955,15,2,5955,43,8,23.45,187.6
23973,5955,11,2,5955,43,24,9.98,239.52
23974,5956,25,7,5956,350,17,76.67,1303.39
23975,5956,10,2,5956,350,1,12.34,12.34
23976,5956,2,1,5956,350,4,2.3,9.2
23977,5956,1,1,5956,350,11,3.75,41.25
23978,5956,10,2,5956,350,22,12.34,271.48
23979,5956,3,1,5956,350,15,6.0,90.0
23980,5957,6,1,5957,129,17,3.25,55.25
23981,5957,22,5,5957,129,14,45.24,633.36
23982,5957,6,1,5957,129,15,3.25,48.75
23983,5957,26,7,5957,129,7,98.89,692.23
23984,5957,25,7,5957,129,21,76.67,1610.07
23985,5958,24,6,5958,352,12,89.67,1076.04
23986,5958,14,2,5958,352,2,23.45,46.9
23987,5959,30,10,5959,58,25,85.5,2137.5
23988,5959,1,1,5959,58,15,3.75,56.25
23989,5959,24,6,5959,58,22,89.67,1972.74
23990,5960,7,1,5960,197,1,1.75,1.75
23991,5960,9,1,5960,197,23,3.67,84.41
23992,5960,11,2,5960,197,12,9.98,119.76
23993,5961,25,7,5961,125,7,76.67,536.69
23994,5961,24,6,5961,125,10,89.67,896.7
23995,5961,12,2,5961,125,24,13.56,325.44
23996,5961,5,1,5961,125,10,0.75,7.5
23997,5961,21,4,5961,125,24,175.56,4213.4400000000005
23998,5961,29,10,5961,125,10,105.5,1055.0
23999,5962,16,2,5962,86,2,45.0,90.0
24000,5963,14,2,5963,138,11,23.45,257.95
24001,5963,6,1,5963,138,3,3.25,9.75
24002,5964,18,3,5964,53,25,123.4,3085.0
24003,5965,23,5,5965,40,5,43.34,216.70000000000002
24004,5965,10,2,5965,40,9,12.34,111.06
24005,5966,27,8,5966,123,5,245.54,1227.7
24006,5967,5,1,5967,298,23,0.75,17.25
24007,5967,17,3,5967,298,11,67.87,746.57
24008,5967,29,10,5967,298,23,105.5,2426.5
24009,5967,26,7,5967,298,24,98.89,2373.36
24010,5968,14,2,5968,213,10,23.45,234.5
24011,5968,23,5,5968,213,2,43.34,86.68
24012,5968,20,4,5968,213,9,111.87,1006.83
24013,5968,24,6,5968,213,3,89.67,269.01
24014,5968,18,3,5968,213,17,123.4,2097.8
24015,5968,28,9,5968,213,10,225.53,2255.3
24016,5969,28,9,5969,250,18,225.53,4059.54
24017,5969,3,1,5969,250,11,6.0,66.0
24018,5969,4,1,5969,250,21,0.75,15.75
24019,5969,17,3,5969,250,2,67.87,135.74
24020,5970,7,1,5970,338,22,1.75,38.5
24021,5970,16,2,5970,338,22,45.0,990.0
24022,5970,22,5,5970,338,9,45.24,407.16
24023,5970,4,1,5970,338,21,0.75,15.75
24024,5971,18,3,5971,303,16,123.4,1974.4
24025,5971,16,2,5971,303,19,45.0,855.0
24026,5971,8,1,5971,303,11,2.54,27.94
24027,5971,21,4,5971,303,20,175.56,3511.2
24028,5972,20,4,5972,13,16,111.87,1789.92
24029,5972,28,9,5972,13,4,225.53,902.12
24030,5972,24,6,5972,13,15,89.67,1345.05
24031,5972,3,1,5972,13,1,6.0,6.0
24032,5972,16,2,5972,13,12,45.0,540.0
24033,5972,13,2,5972,13,14,1.75,24.5
24034,5972,16,2,5972,13,23,45.0,1035.0
24035,5973,21,4,5973,192,18,175.56,3160.08
24036,5973,9,1,5973,192,21,3.67,77.07
24037,5973,23,5,5973,192,6,43.34,260.04
24038,5974,17,3,5974,391,12,67.87,814.44
24039,5975,8,1,5975,235,4,2.54,10.16
24040,5975,12,2,5975,235,17,13.56,230.52
24041,5975,14,2,5975,235,1,23.45,23.45
24042,5976,3,1,5976,47,8,6.0,48.0
24043,5977,21,4,5977,164,22,175.56,3862.32
24044,5977,24,6,5977,164,4,89.67,358.68
24045,5977,11,2,5977,164,14,9.98,139.72
24046,5977,22,5,5977,164,4,45.24,180.96
24047,5978,2,1,5978,286,4,2.3,9.2
24048,5978,22,5,5978,286,17,45.24,769.08
24049,5978,2,1,5978,286,19,2.3,43.699999999999996
24050,5978,2,1,5978,286,20,2.3,46.0
24051,5978,5,1,5978,286,5,0.75,3.75
24052,5979,1,1,5979,79,12,3.75,45.0
24053,5979,25,7,5979,79,6,76.67,460.02
24054,5979,30,10,5979,79,13,85.5,1111.5
24055,5980,7,1,5980,211,9,1.75,15.75
24056,5980,7,1,5980,211,15,1.75,26.25
24057,5980,14,2,5980,211,24,23.45,562.8
24058,5981,22,5,5981,62,19,45.24,859.5600000000001
24059,5981,19,4,5981,62,17,145.34,2470.78
24060,5981,8,1,5981,62,10,2.54,25.4
24061,5982,10,2,5982,67,12,12.34,148.07999999999998
24062,5982,28,9,5982,67,6,225.53,1353.18
24063,5982,22,5,5982,67,19,45.24,859.5600000000001
24064,5982,18,3,5982,67,18,123.4,2221.2000000000003
24065,5982,7,1,5982,67,23,1.75,40.25
24066,5982,4,1,5982,67,20,0.75,15.0
24067,5982,2,1,5982,67,12,2.3,27.599999999999998
24068,5983,29,10,5983,95,18,105.5,1899.0
24069,5983,11,2,5983,95,9,9.98,89.82000000000001
24070,5983,25,7,5983,95,20,76.67,1533.4
24071,5983,10,2,5983,95,4,12.34,49.36
24072,5984,4,1,5984,27,23,0.75,17.25
24073,5984,30,10,5984,27,3,85.5,256.5
24074,5984,9,1,5984,27,10,3.67,36.7
24075,5984,15,2,5984,27,3,23.45,70.35
24076,5984,5,1,5984,27,18,0.75,13.5
24077,5984,28,9,5984,27,9,225.53,2029.77
24078,5985,9,1,5985,119,25,3.67,91.75
24079,5985,24,6,5985,119,6,89.67,538.02
24080,5986,15,2,5986,22,16,23.45,375.2
24081,5986,10,2,5986,22,7,12.34,86.38
24082,5986,25,7,5986,22,20,76.67,1533.4
24083,5986,16,2,5986,22,18,45.0,810.0
24084,5986,18,3,5986,22,6,123.4,740.4000000000001
24085,5986,6,1,5986,22,13,3.25,42.25
24086,5986,1,1,5986,22,1,3.75,3.75
24087,5987,9,1,5987,60,19,3.67,69.73
24088,5987,16,2,5987,60,20,45.0,900.0
24089,5988,20,4,5988,329,9,111.87,1006.83
24090,5988,13,2,5988,329,5,1.75,8.75
24091,5988,12,2,5988,329,1,13.56,13.56
24092,5989,6,1,5989,189,6,3.25,19.5
24093,5989,26,7,5989,189,17,98.89,1681.13
24094,5989,14,2,5989,189,2,23.45,46.9
24095,5989,30,10,5989,189,11,85.5,940.5
24096,5989,9,1,5989,189,22,3.67,80.74
24097,5989,17,3,5989,189,15,67.87,1018.0500000000001
24098,5990,27,8,5990,313,8,245.54,1964.32
24099,5990,29,10,5990,313,6,105.5,633.0
24100,5990,25,7,5990,313,8,76.67,613.36
24101,5991,19,4,5991,347,10,145.34,1453.4
24102,5992,13,2,5992,343,11,1.75,19.25
24103,5992,28,9,5992,343,21,225.53,4736.13
24104,5993,24,6,5993,220,14,89.67,1255.38
24105,5993,14,2,5993,220,10,23.45,234.5
24106,5993,2,1,5993,220,8,2.3,18.4
24107,5993,12,2,5993,220,4,13.56,54.24
24108,5993,15,2,5993,220,24,23.45,562.8
24109,5994,28,9,5994,114,17,225.53,3834.01
24110,5994,22,5,5994,114,10,45.24,452.40000000000003
24111,5994,16,2,5994,114,5,45.0,225.0
24112,5994,6,1,5994,114,13,3.25,42.25
24113,5994,30,10,5994,114,3,85.5,256.5
24114,5995,19,4,5995,135,4,145.34,581.36
24115,5995,13,2,5995,135,6,1.75,10.5
24116,5996,3,1,5996,109,1,6.0,6.0
24117,5996,17,3,5996,109,19,67.87,1289.5300000000002
24118,5996,8,1,5996,109,17,2.54,43.18
24119,5996,7,1,5996,109,5,1.75,8.75
24120,5997,18,3,5997,56,7,123.4,863.8000000000001
24121,5997,4,1,5997,56,24,0.75,18.0
24122,5997,13,2,5997,56,6,1.75,10.5
24123,5997,27,8,5997,56,5,245.54,1227.7
24124,5998,6,1,5998,225,3,3.25,9.75
24125,5998,5,1,5998,225,1,0.75,0.75
24126,5998,5,1,5998,225,10,0.75,7.5
24127,5999,8,1,5999,128,15,2.54,38.1
24128,5999,19,4,5999,128,8,145.34,1162.72
24129,5999,2,1,5999,128,11,2.3,25.299999999999997
24130,5999,16,2,5999,128,2,45.0,90.0
24131,5999,16,2,5999,128,12,45.0,540.0
24132,6000,18,3,6000,112,8,123.4,987.2
24133,6000,21,4,6000,112,22,175.56,3862.32
24134,6001,27,8,6001,234,6,245.54,1473.24
24135,6001,18,3,6001,234,7,123.4,863.8000000000001
24136,6001,8,1,6001,234,6,2.54,15.24
24137,6002,5,1,6002,70,18,0.75,13.5
24138,6002,24,6,6002,70,2,89.67,179.34
24139,6002,30,10,6002,70,25,85.5,2137.5
24140,6002,8,1,6002,70,25,2.54,63.5
24141,6003,29,10,6003,355,18,105.5,1899.0
24142,6004,14,2,6004,393,23,23.45,539.35
24143,6004,22,5,6004,393,4,45.24,180.96
24144,6004,19,4,6004,393,15,145.34,2180.1
24145,6005,3,1,6005,58,11,6.0,66.0
24146,6005,3,1,6005,58,4,6.0,24.0
24147,6005,17,3,6005,58,3,67.87,203.61
24148,6005,18,3,6005,58,1,123.4,123.4
24149,6005,15,2,6005,58,19,23.45,445.55
24150,6006,30,10,6006,142,14,85.5,1197.0
24151,6006,3,1,6006,142,2,6.0,12.0
24152,6006,5,1,6006,142,14,0.75,10.5
24153,6006,18,3,6006,142,19,123.4,2344.6
24154,6006,9,1,6006,142,16,3.67,58.72
24155,6007,3,1,6007,249,22,6.0,132.0
24156,6007,30,10,6007,249,22,85.5,1881.0
24157,6007,18,3,6007,249,22,123.4,2714.8
24158,6007,4,1,6007,249,12,0.75,9.0
24159,6007,29,10,6007,249,16,105.5,1688.0
24160,6007,16,2,6007,249,5,45.0,225.0
24161,6008,28,9,6008,399,20,225.53,4510.6
24162,6008,21,4,6008,399,9,175.56,1580.04
24163,6008,1,1,6008,399,8,3.75,30.0
24164,6008,14,2,6008,399,21,23.45,492.45
24165,6009,18,3,6009,227,11,123.4,1357.4
24166,6009,6,1,6009,227,15,3.25,48.75
24167,6010,3,1,6010,105,1,6.0,6.0
24168,6010,25,7,6010,105,13,76.67,996.71
24169,6010,6,1,6010,105,7,3.25,22.75
24170,6010,29,10,6010,105,8,105.5,844.0
24171,6010,3,1,6010,105,6,6.0,36.0
24172,6011,18,3,6011,3,22,123.4,2714.8
24173,6011,4,1,6011,3,25,0.75,18.75
24174,6011,1,1,6011,3,15,3.75,56.25
24175,6011,15,2,6011,3,8,23.45,187.6
24176,6011,27,8,6011,3,18,245.54,4419.72
24177,6011,16,2,6011,3,14,45.0,630.0
24178,6012,30,10,6012,271,25,85.5,2137.5
24179,6012,25,7,6012,271,23,76.67,1763.41
24180,6013,16,2,6013,64,4,45.0,180.0
24181,6013,6,1,6013,64,14,3.25,45.5
24182,6013,14,2,6013,64,8,23.45,187.6
24183,6013,8,1,6013,64,3,2.54,7.62
24184,6013,9,1,6013,64,19,3.67,69.73
24185,6014,29,10,6014,73,4,105.5,422.0
24186,6014,6,1,6014,73,11,3.25,35.75
24187,6014,13,2,6014,73,13,1.75,22.75
24188,6014,30,10,6014,73,3,85.5,256.5
24189,6014,21,4,6014,73,9,175.56,1580.04
24190,6015,9,1,6015,360,3,3.67,11.01
24191,6015,28,9,6015,360,7,225.53,1578.71
24192,6015,15,2,6015,360,3,23.45,70.35
24193,6016,19,4,6016,235,21,145.34,3052.14
24194,6016,11,2,6016,235,4,9.98,39.92
24195,6016,12,2,6016,235,5,13.56,67.8
24196,6017,16,2,6017,144,22,45.0,990.0
24197,6017,16,2,6017,144,22,45.0,990.0
24198,6017,6,1,6017,144,18,3.25,58.5
24199,6017,16,2,6017,144,19,45.0,855.0
24200,6018,20,4,6018,195,19,111.87,2125.53
24201,6018,25,7,6018,195,5,76.67,383.35
24202,6018,12,2,6018,195,17,13.56,230.52
24203,6019,29,10,6019,350,8,105.5,844.0
24204,6019,14,2,6019,350,22,23.45,515.9
24205,6019,10,2,6019,350,13,12.34,160.42
24206,6019,3,1,6019,350,13,6.0,78.0
24207,6019,21,4,6019,350,3,175.56,526.6800000000001
24208,6019,20,4,6019,350,3,111.87,335.61
24209,6020,6,1,6020,49,20,3.25,65.0
24210,6020,16,2,6020,49,20,45.0,900.0
24211,6020,27,8,6020,49,10,245.54,2455.4
24212,6020,10,2,6020,49,6,12.34,74.03999999999999
24213,6021,5,1,6021,387,13,0.75,9.75
24214,6021,28,9,6021,387,17,225.53,3834.01
24215,6021,6,1,6021,387,25,3.25,81.25
24216,6021,12,2,6021,387,22,13.56,298.32
24217,6021,11,2,6021,387,9,9.98,89.82000000000001
24218,6021,10,2,6021,387,3,12.34,37.019999999999996
24219,6022,5,1,6022,271,24,0.75,18.0
24220,6023,17,3,6023,269,6,67.87,407.22
24221,6023,23,5,6023,269,23,43.34,996.82
24222,6023,8,1,6023,269,5,2.54,12.7
24223,6023,25,7,6023,269,3,76.67,230.01
24224,6023,27,8,6023,269,24,245.54,5892.96
24225,6024,15,2,6024,296,2,23.45,46.9
24226,6024,5,1,6024,296,12,0.75,9.0
24227,6024,5,1,6024,296,20,0.75,15.0
24228,6024,28,9,6024,296,7,225.53,1578.71
24229,6024,6,1,6024,296,24,3.25,78.0
24230,6025,16,2,6025,321,9,45.0,405.0
24231,6025,29,10,6025,321,12,105.5,1266.0
24232,6025,11,2,6025,321,18,9.98,179.64000000000001
24233,6026,16,2,6026,266,25,45.0,1125.0
24234,6026,13,2,6026,266,2,1.75,3.5
24235,6026,26,7,6026,266,23,98.89,2274.47
24236,6026,4,1,6026,266,13,0.75,9.75
24237,6026,29,10,6026,266,11,105.5,1160.5
24238,6027,14,2,6027,356,18,23.45,422.09999999999997
24239,6027,13,2,6027,356,24,1.75,42.0
24240,6027,30,10,6027,356,7,85.5,598.5
24241,6027,12,2,6027,356,13,13.56,176.28
24242,6028,7,1,6028,33,12,1.75,21.0
24243,6029,9,1,6029,33,1,3.67,3.67
24244,6029,12,2,6029,33,15,13.56,203.4
24245,6030,17,3,6030,378,2,67.87,135.74
24246,6030,15,2,6030,378,5,23.45,117.25
24247,6030,6,1,6030,378,10,3.25,32.5
24248,6031,22,5,6031,197,16,45.24,723.84
24249,6032,13,2,6032,400,4,1.75,7.0
24250,6032,4,1,6032,400,16,0.75,12.0
24251,6032,2,1,6032,400,17,2.3,39.099999999999994
24252,6032,23,5,6032,400,25,43.34,1083.5
24253,6032,6,1,6032,400,6,3.25,19.5
24254,6033,1,1,6033,169,23,3.75,86.25
24255,6034,7,1,6034,171,19,1.75,33.25
24256,6034,16,2,6034,171,14,45.0,630.0
24257,6035,21,4,6035,35,24,175.56,4213.4400000000005
24258,6035,22,5,6035,35,11,45.24,497.64000000000004
24259,6035,7,1,6035,35,7,1.75,12.25
24260,6035,27,8,6035,35,5,245.54,1227.7
24261,6036,16,2,6036,144,23,45.0,1035.0
24262,6036,3,1,6036,144,7,6.0,42.0
24263,6036,18,3,6036,144,19,123.4,2344.6
24264,6036,21,4,6036,144,2,175.56,351.12
24265,6036,3,1,6036,144,13,6.0,78.0
24266,6036,5,1,6036,144,15,0.75,11.25
24267,6036,12,2,6036,144,15,13.56,203.4
24268,6037,14,2,6037,195,5,23.45,117.25
24269,6038,28,9,6038,217,22,225.53,4961.66
24270,6038,8,1,6038,217,18,2.54,45.72
24271,6038,16,2,6038,217,16,45.0,720.0
