,SaleID,BranchID,Total,TimeID
10959,10960,328,99.5,20959
10960,10961,139,88.5,20960
10961,10962,272,40.35,20961
10962,10963,212,58.39,20962
10963,10964,90,140.82,20963
10964,10965,222,168.69,20964
10965,10966,172,63.28,20965
10966,10967,364,9.99,20966
10967,10968,281,192.99,20967
10968,10969,352,170.94,20968
10969,10970,357,38.25,20969
10970,10971,291,80.61,20970
10971,10972,283,87.36,20971
10972,10973,140,79.9,20972
10973,10974,60,26.849999999999998,20973
10974,10975,216,68.2,20974
10975,10976,332,11.95,20975
10976,10977,161,33.75,20976
10977,10978,71,15.49,20977
10978,10979,173,77.91,20978
10979,10980,400,123.44999999999999,20979
10980,10981,140,21.75,20980
10981,10982,59,38.95,20981
10982,10983,272,11.96,20982
10983,10984,218,105.23,20983
10984,10985,23,132.26999999999998,20984
10985,10986,71,13.5,20985
10986,10987,163,146.25,20986
10987,10988,122,110.91,20987
10988,10989,59,59.16,20988
10989,10990,66,77.50999999999999,20989
10990,10991,122,34.95,20990
10991,10992,374,75.2,20991
10992,10993,365,44.37,20992
10993,10994,61,51.75,20993
10994,10995,166,80.66,20994
10995,10996,31,6.0,20995
10996,10997,192,154.1,20996
10997,10998,274,111.8,20997
10998,10999,202,113.46000000000001,20998
10999,11000,331,129.51999999999998,20999
11000,11001,15,50.07,21000
11001,11002,70,99.21000000000001,21001
11002,11003,223,108.18999999999998,21002
11003,11004,344,49.5,21003
11004,11005,198,140.7,21004
11005,11006,356,131.4,21005
11006,11007,369,88.28,21006
11007,11008,48,1.5,21007
11008,11009,5,13.5,21008
11009,11010,48,30.0,21009
11010,11011,41,103.56,21010
11011,11012,195,67.5,21011
11012,11013,343,139.32999999999998,21012
11013,11014,345,3.0,21013
11014,11015,266,133.75,21014
11015,11016,369,1.5,21015
11016,11017,12,84.3,21016
11017,11018,321,102.0,21017
11018,11019,64,221.85,21018
11019,11020,360,30.0,21019
11020,11021,126,169.32,21020
11021,11022,106,98.75999999999999,21021
11022,11023,106,91.50999999999999,21022
11023,11024,388,69.91,21023
11024,11025,221,181.89,21024
11025,11026,355,227.82000000000002,21025
11026,11027,288,34.5,21026
11027,11028,376,141.14,21027
11028,11029,29,129.45,21028
11029,11030,254,97.72999999999999,21029
11030,11031,266,10.49,21030
11031,11032,202,46.6,21031
11032,11033,173,186.65,21032
11033,11034,267,12.0,21033
11034,11035,115,12.5,21034
11035,11036,223,97.49,21035
11036,11037,370,180.66000000000003,21036
11037,11038,97,4.5,21037
11038,11039,147,17.95,21038
11039,11040,395,51.0,21039
11040,11041,246,25.0,21040
11041,11042,184,101.35,21041
11042,11043,134,107.12,21042
11043,11044,251,76.75999999999999,21043
11044,11045,22,4.5,21044
11045,11046,285,67.18,21045
11046,11047,287,35.0,21046
11047,11048,109,44.3,21047
11048,11049,24,46.04,21048
11049,11050,99,131.53,21049
11050,11051,53,51.56,21050
11051,11052,237,64.28,21051
11052,11053,103,74.79,21052
11053,11054,103,27.54,21053
11054,11055,18,19.39,21054
11055,11056,145,2.5,21055
11056,11057,286,19.9,21056
11057,11058,367,171.18,21057
11058,11059,126,11.65,21058
11059,11060,182,114.42,21059
11060,11061,316,67.45,21060
11061,11062,295,94.83,21061
11062,11063,186,4.0,21062
11063,11064,352,142.75,21063
11064,11065,388,79.22999999999999,21064
11065,11066,128,10.49,21065
11066,11067,45,85.98999999999998,21066
11067,11068,24,53.14,21067
11068,11069,169,52.900000000000006,21068
11069,11070,132,97.93,21069
11070,11071,348,5.98,21070
11071,11072,121,95.65,21071
11072,11073,159,105.49,21072
11073,11074,198,74.75,21073
11074,11075,154,25.78,21074
11075,11076,51,9.95,21075
11076,11077,238,73.94999999999999,21076
11077,11078,214,83.16,21077
11078,11079,143,101.98,21078
11079,11080,151,78.38,21079
11080,11081,59,58.55,21080
11081,11082,376,91.0,21081
11082,11083,246,69.05,21082
11083,11084,310,63.28,21083
11084,11085,394,63.83,21084
11085,11086,366,101.07,21085
11086,11087,166,85.06,21086
11087,11088,184,156.78,21087
11088,11089,84,64.39,21088
11089,11090,288,198.51,21089
11090,11091,276,106.69999999999999,21090
11091,11092,201,89.06,21091
11092,11093,217,75.83,21092
11093,11094,297,66.50999999999999,21093
11094,11095,201,189.15,21094
11095,11096,329,72.12,21095
11096,11097,312,12.5,21096
11097,11098,264,131.1,21097
11098,11099,337,96.66,21098
11099,11100,1,17.25,21099
11100,11101,65,103.72999999999999,21100
11101,11102,150,165.25,21101
11102,11103,343,113.05,21102
11103,11104,1,26.310000000000002,21103
11104,11105,366,62.45,21104
11105,11106,396,99.28999999999999,21105
11106,11107,54,27.950000000000003,21106
11107,11108,333,139.73999999999998,21107
11108,11109,329,70.47,21108
11109,11110,237,95.83,21109
11110,11111,321,27.450000000000003,21110
11111,11112,200,79.45,21111
11112,11113,382,71.5,21112
11113,11114,52,13.370000000000001,21113
11114,11115,369,74.86,21114
11115,11116,278,147.25,21115
11116,11117,132,55.47,21116
11117,11118,63,52.25,21117
11118,11119,208,82.45,21118
11119,11120,333,86.62,21119
11120,11121,52,10.49,21120
11121,11122,137,115.82000000000001,21121
11122,11123,398,48.660000000000004,21122
11123,11124,280,112.18,21123
11124,11125,107,74.9,21124
11125,11126,108,114.08999999999999,21125
11126,11127,57,88.89999999999999,21126
11127,11128,393,129.92,21127
11128,11129,20,160.2,21128
11129,11130,168,64.67,21129
11130,11131,176,6.25,21130
11131,11132,214,179.88,21131
11132,11133,51,78.49000000000001,21132
11133,11134,75,113.52,21133
11134,11135,341,201.2,21134
11135,11136,189,83.31,21135
11136,11137,14,6.0,21136
11137,11138,300,117.06,21137
11138,11139,247,143.96,21138
11139,11140,329,50.5,21139
11140,11141,54,69.28,21140
11141,11142,323,63.739999999999995,21141
11142,11143,162,24.78,21142
11143,11144,172,58.25,21143
11144,11145,329,30.0,21144
11145,11146,60,71.65,21145
11146,11147,110,37.63,21146
11147,11148,262,178.37,21147
11148,11149,291,11.25,21148
11149,11150,40,83.65,21149
11150,11151,252,38.0,21150
11151,11152,6,127.75999999999999,21151
11152,11153,76,242.30999999999997,21152
11153,11154,94,68.5,21153
11154,11155,317,53.96,21154
11155,11156,364,85.75999999999999,21155
11156,11157,194,2.0,21156
11157,11158,6,37.75,21157
11158,11159,332,50.47,21158
11159,11160,90,17.9,21159
11160,11161,157,89.25,21160
11161,11162,164,104.72999999999999,21161
11162,11163,127,15.0,21162
11163,11164,392,36.739999999999995,21163
11164,11165,177,71.95,21164
11165,11166,124,59.95,21165
11166,11167,186,46.87,21166
11167,11168,193,47.099999999999994,21167
11168,11169,230,66.4,21168
11169,11170,279,211.0,21169
11170,11171,69,41.96,21170
11171,11172,373,125.21000000000001,21171
11172,11173,268,5.0,21172
11173,11174,153,58.449999999999996,21173
11174,11175,228,45.75,21174
11175,11176,298,23.1,21175
11176,11177,200,80.43,21176
11177,11178,254,74.75,21177
11178,11179,131,98.35,21178
11179,11180,25,37.18,21179
11180,11181,330,137.19,21180
11181,11182,332,44.37,21181
11182,11183,101,37.5,21182
11183,11184,235,68.11,21183
11184,11185,31,175.64,21184
11185,11186,353,18.5,21185
11186,11187,112,73.94999999999999,21186
11187,11188,260,197.13,21187
11188,11189,79,37.5,21188
11189,11190,59,29.58,21189
11190,11191,247,12.89,21190
11191,11192,17,38.0,21191
11192,11193,198,43.620000000000005,21192
11193,11194,16,28.29,21193
11194,11195,289,44.94,21194
11195,11196,86,147.37,21195
11196,11197,129,29.849999999999998,21196
11197,11198,33,33.98,21197
11198,11199,366,38.25,21198
11199,11200,128,109.41999999999999,21199
11200,11201,353,69.4,21200
11201,11202,128,47.0,21201
11202,11203,276,100.03999999999999,21202
11203,11204,233,92.69999999999999,21203
11204,11205,97,39.79,21204
11205,11206,348,130.92000000000002,21205
11206,11207,94,126.1,21206
11207,11208,165,156.22000000000003,21207
11208,11209,194,13.9,21208
11209,11210,84,54.96,21209
11210,11211,298,3.0,21210
11211,11212,199,96.7,21211
11212,11213,44,113.28,21212
11213,11214,118,38.65,21213
11214,11215,251,45.75,21214
11215,11216,223,45.0,21215
11216,11217,253,102.73,21216
11217,11218,82,19.46,21217
11218,11219,133,242.05999999999997,21218
11219,11220,89,89.03,21219
11220,11221,208,32.58,21220
11221,11222,382,43.05,21221
11222,11223,151,92.72,21222
11223,11224,3,165.76,21223
11224,11225,315,31.25,21224
11225,11226,32,55.32,21225
11226,11227,237,183.39,21226
11227,11228,115,22.5,21227
11228,11229,251,98.4,21228
11229,11230,75,131.97,21229
11230,11231,289,90.65,21230
11231,11232,351,139.82999999999998,21231
11232,11233,72,30.64,21232
11233,11234,334,37.5,21233
11234,11235,384,18.5,21234
11235,11236,19,120.13,21235
11236,11237,185,9.95,21236
11237,11238,5,21.42,21237
11238,11239,90,93.4,21238
11239,11240,106,85.96,21239
11240,11241,349,57.05,21240
11241,11242,75,93.92,21241
11242,11243,169,185.91,21242
11243,11244,298,28.0,21243
11244,11245,148,119.54,21244
11245,11246,225,110.25,21245
11246,11247,209,49.75,21246
11247,11248,19,38.75,21247
11248,11249,69,63.25,21248
11249,11250,50,95.4,21249
11250,11251,91,78.3,21250
11251,11252,42,49.16,21251
11252,11253,26,38.9,21252
11253,11254,184,118.3,21253
11254,11255,86,25.93,21254
11255,11256,126,75.1,21255
11256,11257,314,105.91999999999999,21256
11257,11258,98,161.56,21257
11258,11259,241,52.08,21258
11259,11260,220,39.790000000000006,21259
11260,11261,90,94.0,21260
11261,11262,46,88.94999999999999,21261
11262,11263,91,111.14999999999999,21262
11263,11264,197,84.17999999999999,21263
11264,11265,269,47.97,21264
11265,11266,176,34.99,21265
11266,11267,191,193.84,21266
11267,11268,88,86.25,21267
11268,11269,359,34.690000000000005,21268
11269,11270,347,57.0,21269
11270,11271,240,19.5,21270
11271,11272,349,67.08,21271
11272,11273,244,95.6,21272
11273,11274,355,78.6,21273
11274,11275,135,5.98,21274
11275,11276,184,8.0,21275
11276,11277,283,27.75,21276
11277,11278,135,14.79,21277
11278,11279,49,73.3,21278
11279,11280,116,15.75,21279
11280,11281,352,28.490000000000002,21280
11281,11282,376,39.8,21281
11282,11283,283,4.4,21282
11283,11284,100,155.54999999999998,21283
11284,11285,156,57.22,21284
11285,11286,183,57.230000000000004,21285
11286,11287,234,110.84,21286
11287,11288,238,125.52,21287
11288,11289,287,38.67,21288
11289,11290,275,53.52,21289
11290,11291,353,146.0,21290
11291,11292,219,116.5,21291
11292,11293,197,11.69,21292
11293,11294,70,32.5,21293
11294,11295,68,64.28999999999999,21294
11295,11296,320,62.65,21295
11296,11297,53,171.79,21296
11297,11298,286,89.53999999999999,21297
11298,11299,72,82.25,21298
11299,11300,249,146.54999999999998,21299
11300,11301,195,155.07999999999998,21300
11301,11302,68,51.56,21301
11302,11303,322,140.48,21302
11303,11304,224,94.52,21303
11304,11305,178,62.089999999999996,21304
11305,11306,359,107.02,21305
11306,11307,158,19.92,21306
11307,11308,21,35.1,21307
11308,11309,333,64.45,21308
11309,11310,30,79.06,21309
11310,11311,315,93.15,21310
11311,11312,390,46.4,21311
11312,11313,13,123.75,21312
11313,11314,188,23.3,21313
11314,11315,118,41.849999999999994,21314
11315,11316,363,137.45,21315
11316,11317,221,98.33,21316
11317,11318,112,134.82999999999998,21317
11318,11319,377,147.82999999999998,21318
11319,11320,253,64.45,21319
11320,11321,185,132.97,21320
11321,11322,189,27.4,21321
11322,11323,133,22.0,21322
11323,11324,285,157.81,21323
11324,11325,281,183.01,21324
11325,11326,346,92.49,21325
11326,11327,25,54.0,21326
11327,11328,286,46.37,21327
11328,11329,74,22.5,21328
11329,11330,173,107.6,21329
11330,11331,23,3.0,21330
11331,11332,342,13.5,21331
11332,11333,185,17.5,21332
11333,11334,198,63.75,21333
11334,11335,162,45.65,21334
11335,11336,280,72.4,21335
11336,11337,109,112.14000000000001,21336
11337,11338,352,115.69,21337
11338,11339,318,34.56,21338
11339,11340,154,37.5,21339
11340,11341,372,120.83,21340
11341,11342,340,93.75,21341
11342,11343,90,73.83,21342
11343,11344,314,155.92,21343
11344,11345,360,85.2,21344
11345,11346,73,64.55,21345
11346,11347,193,96.43999999999998,21346
11347,11348,206,72.22,21347
11348,11349,132,116.21000000000001,21348
11349,11350,393,27.75,21349
11350,11351,41,71.15,21350
11351,11352,216,121.08,21351
11352,11353,83,73.45,21352
11353,11354,399,12.450000000000001,21353
11354,11355,6,12.5,21354
11355,11356,392,154.76,21355
11356,11357,385,100.85000000000001,21356
11357,11358,260,98.53999999999999,21357
11358,11359,264,55.260000000000005,21358
11359,11360,10,115.68,21359
11360,11361,156,17.98,21360
11361,11362,227,29.849999999999998,21361
11362,11363,107,37.5,21362
11363,11364,273,108.91,21363
11364,11365,109,63.0,21364
11365,11366,367,46.25,21365
11366,11367,202,11.89,21366
11367,11368,353,89.87,21367
11368,11369,349,72.36,21368
11369,11370,391,104.05,21369
11370,11371,138,87.09,21370
11371,11372,237,15.0,21371
11372,11373,323,54.75,21372
11373,11374,324,51.370000000000005,21373
11374,11375,168,46.89,21374
11375,11376,221,38.65,21375
11376,11377,284,62.629999999999995,21376
11377,11378,354,31.2,21377
11378,11379,55,33.29,21378
11379,11380,288,91.11,21379
11380,11381,52,54.4,21380
11381,11382,277,88.42,21381
11382,11383,245,53.050000000000004,21382
11383,11384,74,7.5,21383
11384,11385,221,28.2,21384
11385,11386,92,104.24000000000001,21385
11386,11387,101,15.0,21386
11387,11388,272,85.01,21387
11388,11389,134,85.47,21388
11389,11390,311,68.7,21389
11390,11391,349,171.2,21390
11391,11392,205,191.23999999999998,21391
11392,11393,268,73.94999999999999,21392
11393,11394,156,97.03,21393
11394,11395,293,30.89,21394
11395,11396,374,139.45,21395
11396,11397,23,61.04,21396
11397,11398,197,51.230000000000004,21397
11398,11399,385,189.58999999999997,21398
11399,11400,332,74.14,21399
11400,11401,335,40.190000000000005,21400
11401,11402,116,112.66,21401
11402,11403,242,108.13,21402
11403,11404,221,30.0,21403
11404,11405,348,125.29,21404
11405,11406,62,67.71000000000001,21405
11406,11407,301,84.66,21406
11407,11408,358,149.63,21407
11408,11409,344,107.66,21408
11409,11410,35,86.72,21409
11410,11411,183,36.25,21410
11411,11412,279,27.98,21411
11412,11413,166,71.25,21412
11413,11414,169,110.22,21413
11414,11415,79,98.75,21414
11415,11416,366,127.66,21415
11416,11417,396,7.5,21416
11417,11418,223,89.22,21417
11418,11419,328,148.72,21418
11419,11420,271,116.44,21419
11420,11421,248,47.56,21420
11421,11422,291,80.75,21421
11422,11423,361,12.0,21422
11423,11424,182,6.25,21423
11424,11425,26,160.2,21424
11425,11426,267,119.4,21425
11426,11427,381,139.62,21426
11427,11428,126,22.29,21427
11428,11429,261,26.849999999999998,21428
11429,11430,262,72.57,21429
11430,11431,389,90.2,21430
11431,11432,159,133.12,21431
11432,11433,73,180.66,21432
11433,11434,386,26.98,21433
11434,11435,74,111.35,21434
11435,11436,226,20.39,21435
11436,11437,83,94.1,21436
11437,11438,276,42.480000000000004,21437
11438,11439,341,90.87,21438
11439,11440,233,36.980000000000004,21439
11440,11441,332,109.16,21440
11441,11442,302,47.29,21441
11442,11443,205,53.96,21442
11443,11444,120,42.0,21443
11444,11445,84,36.28,21444
11445,11446,167,190.79,21445
11446,11447,275,68.92,21446
11447,11448,107,39.870000000000005,21447
11448,11449,218,74.78,21448
11449,11450,192,71.25,21449
11450,11451,219,81.91000000000001,21450
11451,11452,333,79.16,21451
11452,11453,78,55.8,21452
11453,11454,288,41.849999999999994,21453
11454,11455,211,84.06,21454
11455,11456,195,168.72,21455
11456,11457,360,95.96000000000001,21456
11457,11458,171,37.5,21457
11458,11459,360,49.75,21458
11459,11460,329,157.43,21459
11460,11461,128,47.49,21460
11461,11462,250,13.5,21461
11462,11463,323,35.8,21462
11463,11464,365,76.49,21463
11464,11465,190,67.45,21464
11465,11466,201,67.64,21465
11466,11467,58,20.79,21466
11467,11468,383,68.97,21467
11468,11469,201,48.8,21468
11469,11470,252,78.75,21469
11470,11471,38,44.37,21470
11471,11472,386,99.73,21471
11472,11473,35,130.23999999999998,21472
11473,11474,72,2.5,21473
11474,11475,326,39.8,21474
11475,11476,104,30.0,21475
11476,11477,342,99.4,21476
11477,11478,42,92.03,21477
11478,11479,390,110.14999999999999,21478
11479,11480,369,118.60999999999999,21479
11480,11481,12,74.22999999999999,21480
11481,11482,202,76.37,21481
11482,11483,94,17.9,21482
11483,11484,371,2.99,21483
11484,11485,235,189.31,21484
11485,11486,193,86.91,21485
11486,11487,359,162.38,21486
11487,11488,160,11.96,21487
11488,11489,307,46.2,21488
11489,11490,130,72.98000000000002,21489
11490,11491,17,96.33,21490
11491,11492,139,68.78,21491
11492,11493,312,52.45,21492
11493,11494,273,122.53999999999999,21493
11494,11495,364,38.25,21494
11495,11496,67,104.14999999999999,21495
11496,11497,34,7.5,21496
11497,11498,195,67.0,21497
11498,11499,46,23.759999999999998,21498
11499,11500,370,39.25,21499
11500,11501,134,6.0,21500
11501,11502,300,103.67,21501
11502,11503,66,108.8,21502
11503,11504,86,28.490000000000002,21503
11504,11505,51,97.0,21504
11505,11506,195,54.25,21505
11506,11507,338,11.96,21506
11507,11508,187,198.90999999999997,21507
11508,11509,206,56.65,21508
11509,11510,57,46.95,21509
11510,11511,352,11.89,21510
11511,11512,156,119.39000000000001,21511
11512,11513,210,172.12,21512
11513,11514,128,99.75999999999999,21513
11514,11515,273,86.77,21514
11515,11516,351,83.13,21515
11516,11517,141,81.94999999999999,21516
11517,11518,5,81.82,21517
11518,11519,352,141.4,21518
11519,11520,299,151.06,21519
11520,11521,221,66.1,21520
11521,11522,252,42.2,21521
11522,11523,245,145.95,21522
11523,11524,162,62.400000000000006,21523
11524,11525,237,65.5,21524
11525,11526,144,107.85,21525
11526,11527,21,115.91,21526
11527,11528,177,97.87,21527
11528,11529,211,68.06,21528
11529,11530,44,22.5,21529
11530,11531,40,141.45,21530
11531,11532,148,89.96000000000001,21531
11532,11533,140,9.96,21532
11533,11534,366,135.28,21533
11534,11535,142,108.52,21534
11535,11536,233,49.5,21535
11536,11537,61,32.4,21536
11537,11538,101,96.44999999999999,21537
11538,11539,134,14.79,21538
11539,11540,302,66.95,21539
11540,11541,209,66.8,21540
11541,11542,346,79.03999999999999,21541
11542,11543,350,49.29,21542
11543,11544,161,167.54000000000002,21543
11544,11545,287,86.25,21544
11545,11546,158,86.25,21545
11546,11547,381,118.25,21546
11547,11548,100,74.22999999999999,21547
11548,11549,199,111.32,21548
11549,11550,199,40.980000000000004,21549
11550,11551,14,130.67000000000002,21550
11551,11552,180,10.49,21551
11552,11553,274,14.99,21552
11553,11554,113,26.73,21553
11554,11555,99,44.64,21554
11555,11556,110,164.97,21555
11556,11557,36,105.46000000000001,21556
11557,11558,3,97.45,21557
11558,11559,323,125.13,21558
11559,11560,248,88.81,21559
11560,11561,37,100.19999999999999,21560
11561,11562,118,3.0,21561
11562,11563,103,160.12,21562
11563,11564,92,125.34,21563
11564,11565,73,2.49,21564
11565,11566,148,71.22,21565
11566,11567,240,145.75,21566
11567,11568,297,66.66,21567
11568,11569,121,120.29999999999998,21568
11569,11570,398,5.0,21569
11570,11571,389,38.06,21570
11571,11572,146,22.5,21571
11572,11573,133,107.95,21572
11573,11574,98,6.0,21573
11574,11575,246,44.37,21574
11575,11576,10,146.2,21575
11576,11577,114,13.45,21576
11577,11578,198,118.62,21577
11578,11579,74,52.91,21578
11579,11580,226,108.12,21579
11580,11581,48,8.0,21580
11581,11582,262,134.73000000000002,21581
11582,11583,253,47.78,21582
11583,11584,224,135.73999999999998,21583
11584,11585,231,136.0,21584
11585,11586,146,76.05,21585
11586,11587,189,10.49,21586
11587,11588,361,19.29,21587
11588,11589,46,121.6,21588
11589,11590,324,34.24,21589
11590,11591,337,166.29999999999998,21590
11591,11592,163,144.39999999999998,21591
11592,11593,387,88.1,21592
11593,11594,204,50.46,21593
11594,11595,21,28.28,21594
11595,11596,201,139.29999999999998,21595
11596,11597,304,193.76999999999998,21596
11597,11598,223,51.05,21597
11598,11599,295,110.81,21598
11599,11600,357,77.25999999999999,21599
11600,11601,97,8.97,21600
11601,11602,296,58.43,21601
11602,11603,281,40.370000000000005,21602
11603,11604,181,112.35,21603
11604,11605,158,125.08,21604
11605,11606,271,11.89,21605
11606,11607,267,95.94999999999999,21606
11607,11608,98,108.45,21607
11608,11609,333,116.03,21608
11609,11610,251,10.49,21609
11610,11611,314,96.62,21610
11611,11612,17,109.01999999999998,21611
11612,11613,231,78.75,21612
11613,11614,335,54.36,21613
11614,11615,5,139.68,21614
11615,11616,132,203.32999999999998,21615
11616,11617,194,217.05999999999995,21616
11617,11618,204,91.97,21617
11618,11619,98,37.15,21618
11619,11620,83,80.15,21619
11620,11621,304,12.5,21620
11621,11622,302,130.39,21621
11622,11623,365,113.58,21622
11623,11624,75,14.950000000000001,21623
11624,11625,211,123.07,21624
11625,11626,219,37.47,21625
11626,11627,187,48.45,21626
11627,11628,20,26.849999999999998,21627
11628,11629,285,47.849999999999994,21628
11629,11630,95,152.66,21629
11630,11631,151,101.48999999999998,21630
11631,11632,11,124.64999999999999,21631
11632,11633,81,45.76,21632
11633,11634,64,95.09,21633
11634,11635,330,137.15,21634
11635,11636,5,49.95,21635
11636,11637,393,37.230000000000004,21636
11637,11638,273,79.85000000000001,21637
11638,11639,265,101.64999999999999,21638
11639,11640,133,70.39,21639
11640,11641,385,74.06,21640
11641,11642,1,9.95,21641
11642,11643,234,14.79,21642
11643,11644,112,59.8,21643
11644,11645,87,86.78,21644
11645,11646,37,37.230000000000004,21645
11646,11647,362,34.95,21646
11647,11648,341,86.88000000000001,21647
11648,11649,211,60.0,21648
11649,11650,84,149.39,21649
11650,11651,131,9.95,21650
11651,11652,219,98.07,21651
11652,11653,47,49.349999999999994,21652
11653,11654,391,70.3,21653
11654,11655,288,44.5,21654
11655,11656,45,39.47,21655
11656,11657,84,152.78,21656
11657,11658,129,139.41,21657
11658,11659,170,173.57999999999998,21658
11659,11660,395,6.0,21659
11660,11661,217,76.14,21660
11661,11662,26,82.85,21661
11662,11663,203,74.72,21662
11663,11664,39,64.75999999999999,21663
11664,11665,384,9.96,21664
11665,11666,379,111.72,21665
11666,11667,280,107.72,21666
11667,11668,155,28.45,21667
11668,11669,195,15.0,21668
11669,11670,180,76.51,21669
11670,11671,54,83.12,21670
11671,11672,374,149.7,21671
11672,11673,227,66.0,21672
11673,11674,371,135.81,21673
11674,11675,200,34.0,21674
11675,11676,386,120.49000000000001,21675
11676,11677,87,106.9,21676
11677,11678,153,168.65999999999997,21677
11678,11679,25,182.59,21678
11679,11680,381,100.19,21679
11680,11681,142,45.13,21680
11681,11682,64,60.230000000000004,21681
11682,11683,164,33.54,21682
11683,11684,143,9.95,21683
11684,11685,65,100.97,21684
11685,11686,25,166.42,21685
11686,11687,145,93.82,21686
11687,11688,301,137.49,21687
11688,11689,4,99.7,21688
11689,11690,205,192.32,21689
11690,11691,286,64.19999999999999,21690
11691,11692,86,13.5,21691
11692,11693,106,43.29,21692
11693,11694,217,123.2,21693
11694,11695,75,38.57,21694
11695,11696,373,18.0,21695
11696,11697,266,99.67,21696
11697,11698,126,87.83,21697
11698,11699,39,129.49,21698
11699,11700,201,115.22999999999999,21699
11700,11701,286,92.99,21700
11701,11702,72,49.46,21701
11702,11703,62,84.02,21702
11703,11704,302,7.5,21703
11704,11705,154,21.21,21704
11705,11706,167,23.189999999999998,21705
11706,11707,73,26.0,21706
11707,11708,198,50.75,21707
11708,11709,74,40.0,21708
11709,11710,114,56.83,21709
11710,11711,133,102.64000000000001,21710
11711,11712,35,177.09,21711
11712,11713,25,87.88,21712
11713,11714,392,106.19,21713
11714,11715,311,47.46,21714
11715,11716,7,59.37,21715
11716,11717,396,90.03,21716
11717,11718,300,88.63,21717
11718,11719,138,115.17,21718
11719,11720,103,89.67,21719
11720,11721,20,46.25,21720
11721,11722,202,65.78,21721
11722,11723,275,171.46,21722
11723,11724,151,128.26,21723
11724,11725,223,151.85,21724
11725,11726,96,52.45,21725
11726,11727,189,109.95,21726
11727,11728,319,62.4,21727
11728,11729,35,60.14,21728
11729,11730,247,29.79,21729
11730,11731,118,215.32999999999998,21730
11731,11732,400,59.16,21731
11732,11733,311,93.33999999999999,21732
11733,11734,52,79.65,21733
11734,11735,156,52.629999999999995,21734
11735,11736,337,109.81,21735
11736,11737,57,18.5,21736
11737,11738,189,37.5,21737
11738,11739,7,44.58,21738
11739,11740,389,62.96,21739
11740,11741,176,7.5,21740
11741,11742,319,94.92999999999999,21741
11742,11743,119,80.81,21742
11743,11744,361,37.08,21743
11744,11745,199,22.5,21744
11745,11746,98,9.95,21745
11746,11747,358,90.25,21746
11747,11748,32,25.78,21747
11748,11749,118,58.83,21748
11749,11750,119,163.20999999999998,21749
11750,11751,102,103.32000000000001,21750
11751,11752,177,65.67,21751
11752,11753,309,165.03,21752
11753,11754,222,2.0,21753
11754,11755,336,129.41,21754
11755,11756,95,77.4,21755
11756,11757,340,132.44,21756
11757,11758,203,135.66,21757
11758,11759,204,133.05,21758
11759,11760,23,4.5,21759
11760,11761,236,78.35000000000001,21760
11761,11762,113,205.0,21761
11762,11763,33,52.45,21762
11763,11764,217,58.449999999999996,21763
11764,11765,316,171.15999999999997,21764
11765,11766,140,81.87,21765
11766,11767,351,126.0,21766
11767,11768,176,78.0,21767
11768,11769,169,173.0,21768
11769,11770,253,36.65,21769
11770,11771,285,69.88,21770
11771,11772,310,47.45,21771
11772,11773,99,53.69,21772
11773,11774,312,111.16999999999999,21773
11774,11775,130,181.26999999999998,21774
11775,11776,318,96.95,21775
11776,11777,146,153.84,21776
11777,11778,175,74.78999999999999,21777
11778,11779,25,49.86,21778
11779,11780,67,155.39999999999998,21779
11780,11781,27,61.25,21780
11781,11782,4,93.72,21781
11782,11783,137,124.55,21782
11783,11784,124,109.47,21783
11784,11785,50,171.78,21784
11785,11786,78,4.98,21785
11786,11787,174,47.5,21786
11787,11788,58,24.96,21787
11788,11789,208,62.24,21788
11789,11790,133,56.24,21789
11790,11791,390,57.040000000000006,21790
11791,11792,254,64.14,21791
11792,11793,302,29.849999999999998,21792
11793,11794,25,120.03999999999999,21793
11794,11795,309,25.0,21794
11795,11796,90,98.0,21795
11796,11797,368,49.5,21796
11797,11798,189,112.89,21797
11798,11799,400,148.88,21798
11799,11800,154,22.5,21799
11800,11801,110,15.49,21800
11801,11802,333,86.82,21801
11802,11803,7,94.43,21802
11803,11804,120,12.75,21803
11804,11805,209,143.74,21804
11805,11806,101,125.06,21805
11806,11807,111,178.3,21806
11807,11808,165,13.5,21807
11808,11809,387,57.459999999999994,21808
11809,11810,343,40.0,21809
11810,11811,43,64.05,21810
11811,11812,75,96.50999999999999,21811
11812,11813,210,69.85,21812
11813,11814,217,123.25,21813
11814,11815,333,37.5,21814
11815,11816,162,115.1,21815
11816,11817,372,67.0,21816
11817,11818,16,88.59,21817
11818,11819,157,97.78999999999998,21818
11819,11820,99,58.15,21819
11820,11821,221,73.94999999999999,21820
11821,11822,345,122.21,21821
11822,11823,154,121.87,21822
11823,11824,320,43.2,21823
11824,11825,336,131.35,21824
11825,11826,330,85.43,21825
11826,11827,18,103.91999999999999,21826
11827,11828,281,7.470000000000001,21827
11828,11829,194,12.5,21828
11829,11830,334,99.41,21829
11830,11831,192,84.22,21830
11831,11832,313,37.5,21831
11832,11833,347,71.67,21832
11833,11834,3,45.980000000000004,21833
11834,11835,31,150.39,21834
11835,11836,220,73.94999999999999,21835
11836,11837,279,46.86,21836
11837,11838,275,44.9,21837
11838,11839,309,208.96,21838
11839,11840,348,37.5,21839
11840,11841,111,64.05,21840
11841,11842,378,57.26,21841
11842,11843,101,121.91,21842
11843,11844,84,110.2,21843
